Snapshot,Snapshot UTC,GW,GW finished,ID,Player,Team,Pos,Price,Owned %,Form,Total pts,GW pts,PPG,Minutes,Starts,Goals,Assists,xG,xA,xGI,DEFCON,DEFCON per 90,Bonus,Exp pts next,Status,Chance next GW,Transfers in (GW),Transfers out (GW),Price change (GW),Pens order,Corners/IFK order,Direct FK order,Rise/fall %,Change likelihood
2026-08-28,2026-08-28 15:24,1,True,478,Netz,NFO,DEF,4.5,0.0,1.0,1,1,1.0,16,0,0,0,0.0,0.0,0.0,0,0.0,0,1.7,Available,,108,276,0.0,,,,-24.5,-2
2026-08-28,2026-08-28 15:24,1,True,479,Bindon,NFO,DEF,4.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,Available,,353,1346,0.0,,,,-19.3,-1
2026-08-28,2026-08-28 15:24,1,True,480,Gibbs-White,NFO,MID,8.0,8.4,2.0,2,2,2.0,90,1,0,0,0.13,0.06,0.19,3,3.0,0,2.8,Available,100.0,8229,267821,0.0,3.0,,1.0,-165.4,-5
2026-08-28,2026-08-28 15:24,1,True,481,Anderson,MCI,MID,6.4,6.1,2.0,2,2,2.0,62,1,0,0,0.0,0.25,0.25,6,8.71,0,2.3,Available,100.0,9164,148430,-0.1,,2.0,,-4.1,-1
2026-08-28,2026-08-28 15:24,1,True,482,Hudson-Odoi,NFO,MID,6.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2.2,Available,100.0,698,5085,0.0,,,4.0,-103.1,-5
2026-08-28,2026-08-28 15:24,1,True,483,Ndoye,NFO,MID,5.5,0.4,3.0,3,3,3.0,61,1,0,0,0.0,0.0,0.0,3,4.43,0,2.0,Available,,1379,4851,0.0,,,,-39.1,-2
2026-08-28,2026-08-28 15:24,1,True,484,Hutchinson,NFO,MID,5.5,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2.0,Available,,197,2082,0.0,,4.0,,-58.0,-3
2026-08-28,2026-08-28 15:24,1,True,485,Bakwa,NFO,MID,5.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,Unavailable,0.0,107,379,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,486,McAtee,NFO,MID,5.5,0.1,3.0,3,3,3.0,73,1,0,0,0.0,0.16,0.16,8,9.86,0,2.0,Available,,634,439,0.0,,2.0,,0.1,1
2026-08-28,2026-08-28 15:24,1,True,487,Dominguez,NFO,MID,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.5,Available,,208,1006,0.0,,,,-46.2,-3
2026-08-28,2026-08-28 15:24,1,True,488,I.Sangaré,NFO,MID,5.0,0.9,2.0,2,2,2.0,90,1,0,0,0.03,0.01,0.04,6,6.0,0,0.0,Injured,0.0,2833,14694,0.0,,,,-23.4,-2
2026-08-28,2026-08-28 15:24,1,True,489,Yates,NFO,MID,4.5,1.4,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,Available,100.0,1279,36613,0.0,,,,-0.1,-1
2026-08-28,2026-08-28 15:24,1,True,490,Wood,NFO,FWD,6.0,1.6,1.0,1,1,1.0,28,0,0,0,0.12,0.01,0.13,1,3.21,0,2.0,Available,,4396,27316,0.0,1.0,,,-73.7,-3
2026-08-28,2026-08-28 15:24,1,True,491,Igor Jesus,NFO,FWD,6.0,3.7,2.0,2,2,2.0,90,1,0,0,0.22,0.02,0.24,3,3.0,0,2.0,Available,,9788,53602,0.0,4.0,,,-55.8,-3
2026-08-28,2026-08-28 15:24,1,True,492,Awoniyi,COV,FWD,5.5,0.8,1.0,1,1,1.0,20,0,0,0,0.0,0.0,0.0,1,4.5,0,1.8,Available,,7465,8666,0.0,5.0,,,-2.7,-1
2026-08-28,2026-08-28 15:24,1,True,493,Kalimuendo,NFO,FWD,5.5,0.1,1.0,1,1,1.0,1,0,0,0,0.0,0.0,0.0,0,0.0,0,1.8,Available,,331,705,0.0,,,,-36.9,-2
2026-08-28,2026-08-28 15:24,1,True,494,Vicario,TOT,GKP,4.5,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,Unavailable,0.0,0,11207,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,495,Austin,TOT,GKP,4.0,0.9,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,Available,,3046,3523,0.0,,,,-0.4,-1
2026-08-28,2026-08-28 15:24,1,True,496,Kinsky,TOT,GKP,4.5,22.7,2.0,2,2,2.0,90,1,0,0,0.0,0.0,0.0,0,0.0,0,1.9,Available,,34116,77303,0.0,,,,-6.0,-1
2026-08-28,2026-08-28 15:24,1,True,497,Dubravka,TOT,GKP,4.0,18.5,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,Available,,33069,60343,0.0,,,,-4.8,-1
2026-08-28,2026-08-28 15:24,1,True,498,Senesi,TOT,DEF,6.0,7.6,3.0,3,3,3.0,90,1,0,0,0.0,0.02,0.02,16,16.0,0,2.8,Available,,15294,60107,0.0,,,,-25.4,-2
2026-08-28,2026-08-28 15:24,1,True,499,Pedro Porro,TOT,DEF,5.5,13.5,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2.5,Available,100.0,18466,310292,0.0,,1.0,1.0,-0.4,-1
2026-08-28,2026-08-28 15:24,1,True,500,Romero,TOT,DEF,5.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,Unavailable,0.0,0,10620,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,501,Danso,TOT,DEF,5.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2.2,Available,,995,2316,0.0,,,,-32.1,-2
2026-08-28,2026-08-28 15:24,1,True,502,Robertson,TOT,DEF,4.5,3.8,3.0,3,3,3.0,90,1,0,0,0.0,0.06,0.06,11,11.0,0,1.7,Available,,20887,21954,0.0,,3.0,,1.0,1
2026-08-28,2026-08-28 15:24,1,True,503,Van de Ven,TOT,DEF,5.0,4.3,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2.2,Available,100.0,7696,122705,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,504,Vuskovic,BHA,DEF,5.0,2.5,6.0,6,6,6.0,90,1,0,0,0.13,0.03,0.16,4,4.0,0,2.2,Available,,20569,11667,0.0,,,,4.5,1
2026-08-28,2026-08-28 15:24,1,True,505,Spence,TOT,DEF,4.5,0.5,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,Unavailable,0.0,0,44980,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,506,Udogie,TOT,DEF,4.5,0.5,1.0,1,1,1.0,4,0,0,0,0.0,0.02,0.02,0,0.0,0,1.7,Available,,1630,4434,0.0,,,,-26.0,-2
2026-08-28,2026-08-28 15:24,1,True,507,Phillips,TOT,DEF,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,Unavailable,0.0,0,646,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,508,Davies,TOT,DEF,4.0,1.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,Available,,2766,8571,0.0,,,,-20.8,-2
2026-08-28,2026-08-28 15:24,1,True,509,Byfield,TOT,DEF,4.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,Available,,309,543,0.0,,,,-12.9,-1
2026-08-28,2026-08-28 15:24,1,True,510,Rowswell,TOT,DEF,4.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,Available,,318,667,0.0,,,,-15.1,-1
2026-08-28,2026-08-28 15:24,1,True,511,Souza,TOT,DEF,4.0,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,Available,,1135,2591,0.0,,,,-19.0,-1
2026-08-28,2026-08-28 15:24,1,True,512,Kudus,TOT,MID,6.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.7,Doubtful,75.0,261,2311,0.0,3.0,5.0,3.0,-1.4,-1
2026-08-28,2026-08-28 15:24,1,True,513,Xavi,TOT,MID,6.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,Injured,0.0,75,344,0.0,4.0,6.0,2.0,-37.8,-2
2026-08-28,2026-08-28 15:24,1,True,514,Tel,TOT,MID,6.0,0.5,2.0,2,2,2.0,90,1,0,0,0.06,0.06,0.12,8,8.0,0,2.2,Available,,3787,9598,0.0,,4.0,4.0,-56.1,-3
2026-08-28,2026-08-28 15:24,1,True,515,Maddison,TOT,MID,6.5,1.0,1.0,1,1,1.0,22,0,0,0,0.0,0.01,0.01,2,8.18,0,1.7,Doubtful,75.0,2683,33984,0.0,,,,-90.7,-3
2026-08-28,2026-08-28 15:24,1,True,516,Bentancur,TOT,MID,5.5,0.2,1.0,1,1,1.0,45,0,0,0,0.0,0.01,0.01,5,10.0,0,2.0,Available,,550,1899,0.0,,,,-32.6,-2
2026-08-28,2026-08-28 15:24,1,True,517,Odobert,TOT,MID,5.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,Injured,0.0,14,19,0.0,,,,-10.9,-1
2026-08-28,2026-08-28 15:24,1,True,518,P.M.Sarr,TOT,MID,4.9,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,Injured,0.0,97,10091,-0.1,,,,-6.7,-1
2026-08-28,2026-08-28 15:24,1,True,519,Gallagher,TOT,MID,5.5,0.3,0.0,0,0,0.0,45,1,0,0,0.02,0.06,0.08,3,6.0,0,2.0,Available,,1146,4357,0.0,,,,-57.9,-3
2026-08-28,2026-08-28 15:24,1,True,520,Bergvall,TOT,MID,5.5,0.2,1.0,1,1,1.0,45,1,0,0,0.0,0.01,0.01,8,16.0,0,2.0,Available,,607,2103,0.0,,,,-33.5,-2
2026-08-28,2026-08-28 15:24,1,True,521,Kulusevski,TOT,MID,6.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,Injured,0.0,75,233,0.0,,,,-31.9,-2
2026-08-28,2026-08-28 15:24,1,True,522,Gray,TOT,MID,5.0,0.2,2.0,2,2,2.0,85,1,0,0,0.0,0.01,0.01,5,5.29,0,1.5,Available,,1627,2414,0.0,,,,-11.4,-1
2026-08-28,2026-08-28 15:24,1,True,523,Moore,TOT,MID,5.0,0.2,2.0,2,2,2.0,67,1,0,0,0.38,0.02,0.4,2,2.69,0,1.5,Available,,2161,2358,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,524,Olusesi,TOT,MID,4.5,0.8,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,Available,,1969,8991,0.0,,,,-34.6,-2
2026-08-28,2026-08-28 15:24,1,True,525,Fernandes,TOT,MID,6.0,1.6,1.0,1,1,1.0,45,0,0,0,0.0,0.06,0.06,2,4.0,0,2.2,Available,,4219,29643,0.0,,,,-77.7,-3
2026-08-28,2026-08-28 15:24,1,True,526,Solanke,TOT,FWD,6.0,1.3,1.0,1,1,1.0,22,0,0,0,0.07,0.0,0.07,0,0.0,0,2.0,Available,,7500,19631,0.0,1.0,,,-45.0,-3
2026-08-28,2026-08-28 15:24,1,True,527,Richarlison,TOT,FWD,6.0,2.8,2.0,2,2,2.0,67,1,0,0,0.0,0.0,0.0,1,1.34,0,2.0,Available,,13819,40491,0.0,5.0,,,-43.7,-3
2026-08-28,2026-08-28 15:24,1,True,528,Scarlett,TOT,FWD,4.5,1.7,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,Available,,12567,16534,0.0,,,,-5.2,-1
2026-08-28,2026-08-28 15:24,1,True,529,Roefs,SUN,GKP,5.0,3.9,1.0,1,1,1.0,90,1,0,0,0.0,0.0,0.0,0,0.0,0,2.6,Available,,4442,28314,0.0,,,,-21.2,-2
2026-08-28,2026-08-28 15:24,1,True,530,Patterson,SUN,GKP,4.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,Unavailable,0.0,0,2259,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,531,Ellborg,SUN,GKP,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.9,Available,,199,818,0.0,,,,-30.9,-2
2026-08-28,2026-08-28 15:24,1,True,532,Ballard,SUN,DEF,5.0,5.0,0.0,0,0,0.0,90,1,0,0,0.0,0.01,0.01,9,9.0,0,2.2,Available,,11958,46368,0.0,,,,-28.6,-2
2026-08-28,2026-08-28 15:24,1,True,533,Mukiele,SUN,DEF,5.5,2.5,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2.5,Available,100.0,5331,35264,0.0,,,,-55.3,-3
2026-08-28,2026-08-28 15:24,1,True,534,Hume,SUN,DEF,4.5,6.4,2.0,2,2,2.0,79,1,0,0,0.04,0.27,0.31,4,4.56,0,1.7,Available,,12610,35311,0.0,,3.0,,-12.3,-1
2026-08-28,2026-08-28 15:24,1,True,535,Alderete,SUN,DEF,5.0,0.4,1.0,1,1,1.0,23,0,0,0,0.0,0.01,0.01,0,0.0,0,2.2,Available,100.0,2499,4819,0.0,,,,-17.7,-1
2026-08-28,2026-08-28 15:24,1,True,536,Reinildo,SUN,DEF,4.5,0.4,1.0,1,1,1.0,90,1,0,0,0.0,0.29,0.29,8,8.0,0,1.7,Available,,928,3325,0.0,,,,-21.0,-2
2026-08-28,2026-08-28 15:24,1,True,537,Seelt,SUN,DEF,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.7,Available,,57,122,0.0,,,,-29.0,-2
2026-08-28,2026-08-28 15:24,1,True,538,Hjelde,SUN,DEF,4.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,Unavailable,0.0,0,970,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,539,O'Nien,SUN,DEF,4.0,3.4,1.0,1,1,1.0,66,1,0,0,0.01,0.01,0.02,5,6.82,0,1.0,Available,,4427,16521,0.0,,,,-10.6,-1
2026-08-28,2026-08-28 15:24,1,True,540,Masuaku,SUN,DEF,4.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,Unavailable,0.0,0,4737,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,541,Meunier,SUN,DEF,4.5,0.3,1.0,1,1,1.0,90,1,0,0,0.08,0.08,0.16,4,4.0,0,1.7,Available,100.0,953,1591,0.0,,,,-5.9,-1
2026-08-28,2026-08-28 15:24,1,True,542,E.Le Fée,SUN,MID,6.0,8.7,2.0,2,2,2.0,79,1,0,0,0.0,0.03,0.03,2,2.28,0,2.2,Available,,10569,107250,0.0,2.0,1.0,2.0,-52.5,-3
2026-08-28,2026-08-28 15:24,1,True,543,Diarra,SUN,MID,5.5,0.1,1.0,1,1,1.0,10,0,0,0,0.03,0.0,0.03,0,0.0,0,2.0,Available,,312,1114,0.0,1.0,,,-55.0,-3
2026-08-28,2026-08-28 15:24,1,True,544,Xhaka,SUN,MID,5.5,4.7,9.0,9,9,9.0,90,1,0,1,0.0,0.09,0.09,13,13.0,2,2.0,Available,,39783,17210,0.0,,2.0,1.0,11.5,1
2026-08-28,2026-08-28 15:24,1,True,545,Sadiki,SUN,MID,5.0,0.3,2.0,2,2,2.0,90,1,0,0,0.06,0.03,0.09,2,2.0,0,1.5,Available,,1098,3318,0.0,,,,-26.3,-2
2026-08-28,2026-08-28 15:24,1,True,546,Adingra,SUN,MID,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,Injured,0.0,50,3399,0.0,,,,-104.2,-5
2026-08-28,2026-08-28 15:24,1,True,547,Mundle,SUN,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.5,Available,,37,146,0.0,,,,-58.6,-3
2026-08-28,2026-08-28 15:24,1,True,548,Rigg,SUN,MID,5.0,0.1,1.0,1,1,1.0,10,0,0,0,0.0,0.0,0.0,1,9.0,0,1.5,Available,,97,582,0.0,,,,-32.1,-2
2026-08-28,2026-08-28 15:24,1,True,549,Talbi,SUN,MID,5.5,0.2,1.0,1,1,1.0,31,0,0,0,0.0,0.0,0.0,2,5.81,0,2.0,Available,,275,2670,0.0,,,,-54.2,-3
2026-08-28,2026-08-28 15:24,1,True,550,Jocelin.T,SUN,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.5,Available,,51,99,0.0,,,,-38.2,-2
2026-08-28,2026-08-28 15:24,1,True,551,Angulo,SUN,MID,5.0,0.1,5.0,5,5,5.0,58,1,1,0,0.15,0.01,0.16,7,10.86,0,1.5,Available,,5016,1299,0.0,,,3.0,1.8,1
2026-08-28,2026-08-28 15:24,1,True,552,Brobbey,SUN,FWD,6.0,12.8,2.0,2,2,2.0,66,1,0,0,0.3,0.0,0.3,0,0.0,0,2.0,Available,,35857,110761,0.0,,,,-23.3,-2
2026-08-28,2026-08-28 15:24,1,True,553,Isidor,SUN,FWD,5.5,0.9,1.0,1,1,1.0,23,0,0,0,0.0,0.0,0.0,0,0.0,0,1.8,Available,,2343,12088,0.0,,,,-51.2,-3
2026-08-28,2026-08-28 15:24,1,True,554,Van Oevelen,IPS,GKP,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,Unavailable,0.0,54,604,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,555,Matthews,CRY,GKP,4.0,1.8,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,Available,,5697,6004,0.0,,,,0.3,1
2026-08-28,2026-08-28 15:24,1,True,556,Targett,HUL,DEF,4.0,2.3,1.0,1,1,1.0,5,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,Available,,5201,14699,0.0,,,,-14.0,-1
2026-08-28,2026-08-28 15:24,1,True,557,Tzolis,ARS,MID,6.5,26.1,6.0,6,6,6.0,75,1,0,1,0.19,0.14,0.33,6,7.2,0,2.3,Available,,224268,51570,0.0,,3.0,,87.5,3
2026-08-28,2026-08-28 15:24,1,True,558,Schlager,NFO,MID,5.0,0.1,1.0,1,1,1.0,16,0,0,0,0.0,0.0,0.0,1,5.62,0,1.5,Available,,150,1049,0.0,,3.0,,-39.4,-2
2026-08-28,2026-08-28 15:24,1,True,559,Bamba,NEW,MID,5.0,0.1,1.0,1,1,1.0,14,0,0,0,0.0,0.0,0.0,2,12.86,0,1.5,Available,,671,1577,0.0,,,,-25.9,-2
2026-08-28,2026-08-28 15:24,1,True,560,Penders,CHE,GKP,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.9,Available,,373,736,0.0,,,,-24.1,-2
2026-08-28,2026-08-28 15:24,1,True,561,Anselmino,CHE,DEF,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.7,Available,100.0,116,442,0.0,,,,-2.4,-1
2026-08-28,2026-08-28 15:24,1,True,562,Maeda,IPS,MID,5.5,0.4,2.0,2,2,2.0,79,1,0,0,0.61,0.0,0.61,9,10.25,0,2.0,Available,,719,3753,0.0,,,,-37.8,-2
2026-08-28,2026-08-28 15:24,1,True,563,Morita,HUL,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.5,Available,100.0,107,322,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,564,Scherpen,IPS,GKP,4.5,0.6,2.0,2,2,2.0,90,1,0,0,0.0,0.0,0.0,0,0.0,0,1.9,Available,,1264,3274,0.0,,,,-13.2,-1
2026-08-28,2026-08-28 15:24,1,True,565,M.Sangaré,BRE,MID,5.6,8.7,14.0,14,14,14.0,75,1,0,2,0.05,0.33,0.38,13,15.6,3,2.0,Available,,416332,21600,0.1,,,,24.0,2
2026-08-28,2026-08-28 15:24,1,True,566,Silva,BOU,DEF,5.0,0.4,2.0,2,2,2.0,90,1,0,0,0.0,0.0,0.0,13,13.0,0,2.2,Available,,6648,2063,0.0,,,,2.4,1
2026-08-28,2026-08-28 15:24,1,True,567,Horníček,NEW,GKP,5.0,0.7,1.0,1,1,1.0,90,1,0,0,0.0,0.0,0.0,0,0.0,0,2.6,Available,,5276,4003,0.0,,,,0.8,1
2026-08-28,2026-08-28 15:24,1,True,568,Barco,CHE,MID,5.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2.0,Available,,458,1561,0.0,,,,-37.5,-2
2026-08-28,2026-08-28 15:24,1,True,569,Gonzalo,FUL,FWD,6.0,3.9,6.0,6,6,6.0,90,1,1,0,0.73,0.01,0.74,2,2.0,0,2.0,Available,,137651,15976,0.0,1.0,,,57.0,3
2026-08-28,2026-08-28 15:24,1,True,570,Palacios,FUL,MID,5.5,0.2,2.0,2,2,2.0,72,1,0,0,0.16,0.01,0.17,4,5.0,0,2.0,Available,,873,1679,0.0,,,,-15.4,-1
2026-08-28,2026-08-28 15:24,1,True,571,Florentino,IPS,MID,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.1,Doubtful,75.0,208,2020,0.0,,,,-41.6,-3
2026-08-28,2026-08-28 15:24,1,True,572,Tzolakis,HUL,GKP,4.5,2.9,10.0,10,10,10.0,90,1,0,0,0.0,0.0,0.0,0,0.0,3,1.9,Available,,96145,11543,0.0,,,,31.1,2
2026-08-28,2026-08-28 15:24,1,True,573,Sanchez,BOU,DEF,4.5,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.7,Available,,440,1375,0.0,,,,-18.2,-1
2026-08-28,2026-08-28 15:24,1,True,574,Hjertø-Dahl,HUL,MID,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.5,Available,,293,899,0.0,,,,-29.6,-2
2026-08-28,2026-08-28 15:24,1,True,575,Yirenkyi,COV,MID,5.0,0.2,1.0,1,1,1.0,61,1,0,0,0.0,0.0,0.0,3,4.43,0,1.5,Available,,927,2458,0.0,,,,-20.9,-2
2026-08-28,2026-08-28 15:24,1,True,576,Stroud,HUL,MID,5.0,0.1,3.0,3,3,3.0,70,1,0,0,0.0,0.03,0.03,6,7.71,0,1.5,Available,,1356,560,0.0,,,,0.3,1
2026-08-28,2026-08-28 15:24,1,True,577,Tomiyasu,CRY,DEF,4.5,0.4,1.0,1,1,1.0,18,0,0,0,0.0,0.01,0.01,1,5.0,0,1.7,Available,,797,2498,0.0,,,,-19.7,-1
2026-08-28,2026-08-28 15:24,1,True,578,Mudryk,CHE,MID,5.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2.0,Available,,223,933,0.0,,,,-39.6,-2
2026-08-28,2026-08-28 15:24,1,True,579,Araujo,LIV,DEF,5.5,2.7,1.0,1,1,1.0,20,0,0,0,0.0,0.03,0.03,4,18.0,0,2.5,Available,,23387,32325,0.0,,,,-12.0,-1
2026-08-28,2026-08-28 15:24,1,True,580,Charles,FUL,MID,5.0,0.1,1.0,1,1,1.0,23,0,0,0,0.0,0.0,0.0,3,11.74,0,1.5,Available,,342,758,0.0,,,,-12.4,-1
2026-08-28,2026-08-28 15:24,1,True,581,Diomande,NFO,DEF,5.5,0.7,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2.5,Available,,3407,11454,0.0,,,,-26.1,-2
2026-08-28,2026-08-28 15:24,1,True,582,Madjo,AVL,FWD,5.5,0.4,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,Injured,0.0,1143,8484,0.0,,,,-11.0,-1
2026-08-28,2026-08-28 15:24,1,True,583,Chavarria,CHE,DEF,5.0,0.2,1.0,1,1,1.0,25,0,0,0,0.0,0.0,0.0,1,3.6,0,2.2,Available,,1021,2392,0.0,,,,-12.7,-1
2026-08-28,2026-08-28 15:24,1,True,584,Hamer,COV,MID,5.5,0.1,1.0,1,1,1.0,8,0,0,0,0.0,0.0,0.0,1,11.25,0,2.0,Available,,359,1328,0.0,,,,-7.6,-1
2026-08-28,2026-08-28 15:24,1,True,585,Herrington,HUL,DEF,4.0,0.6,1.0,1,1,1.0,26,0,0,0,0.0,0.0,0.0,4,13.85,0,1.0,Available,,2729,3391,0.0,,,,-2.0,-1
2026-08-28,2026-08-28 15:24,1,True,586,Mendy,HUL,DEF,4.0,4.0,15.0,15,15,15.0,63,1,1,0,0.28,0.0,0.28,13,18.57,1,1.0,Available,100.0,164481,18466,0.0,,,,19.8,1
2026-08-28,2026-08-28 15:24,1,True,587,Rulli,MCI,GKP,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2.6,Available,,91,216,0.0,,,,-6.6,-1
2026-08-28,2026-08-28 15:24,1,True,588,Khalaili,CRY,DEF,5.0,0.1,1.0,1,1,1.0,35,0,0,0,0.0,0.16,0.16,9,23.14,0,2.2,Available,,424,768,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,589,Gourna-Douath,HUL,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.5,Available,,134,293,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,590,Benda,NFO,GKP,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.9,Available,,597,526,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,591,Enciso,IPS,MID,5.5,0.5,5.0,5,5,5.0,70,1,0,1,0.23,0.31,0.54,8,10.29,0,2.0,Available,100.0,16484,4190,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,592,Ouattara,IPS,DEF,4.0,1.0,1.0,1,1,1.0,10,0,0,0,0.0,0.0,0.0,2,18.0,0,1.0,Available,,2683,5503,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,593,Dedić,NEW,DEF,4.5,0.4,1.0,1,1,1.0,90,1,0,0,0.03,0.0,0.03,9,9.0,0,1.7,Available,,9580,1992,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,594,David,BHA,FWD,6.0,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2.0,Available,,2451,3859,0.0,2.0,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,595,Gozo,CRY,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.5,Available,,95,166,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,596,Ruggeri,AVL,DEF,4.5,0.1,1.0,1,1,1.0,8,0,0,0,0.0,0.0,0.0,2,22.5,0,1.7,Available,,838,1032,0.0,,,,0.0,0
2026-08-28,2026-08-28 15:24,1,True,597,Suzuki,AVL,GKP,5.0,0.8,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2.6,Available,,4057,6366,0.0,,,,0.0,0
